,loss,dice,accuracy,mean_io_u
354,0.005103652365505695,0.9972713589668274,0.997998058795929,0.5342605113983154
355,0.004760820418596268,0.9971469640731812,0.9980834722518921,0.5184307098388672
356,0.0043931035324931145,0.9975277781486511,0.9982460141181946,0.5248656272888184
357,0.0052194977179169655,0.9971580505371094,0.9980239868164062,0.5035132765769958
358,0.004441911820322275,0.9974786043167114,0.9982277154922485,0.4358947277069092
359,0.0041680168360471725,0.9974713325500488,0.9983505010604858,0.45109426975250244
360,0.003902984317392111,0.9976902008056641,0.9984191656112671,0.46332114934921265
361,0.003914113622158766,0.9976747632026672,0.9984070062637329,0.49588823318481445
362,0.003987763077020645,0.9976736903190613,0.9983733892440796,0.5016167163848877
363,0.004014383070170879,0.9976527094841003,0.9983871579170227,0.48947709798812866
364,0.003940868191421032,0.9977210164070129,0.9984115362167358,0.49490886926651
365,0.0037926319055259228,0.9977499842643738,0.998461127281189,0.49612024426460266
366,0.0036730547435581684,0.9977934956550598,0.9984947443008423,0.5135665535926819
367,0.003611405845731497,0.9979006052017212,0.9985488653182983,0.5479075312614441
368,0.0037333578802645206,0.997776210308075,0.9984580874443054,0.5368382930755615
369,0.004028938710689545,0.9977357983589172,0.9983733892440796,0.527168333530426
370,0.0041200206615030766,0.9975887537002563,0.9982665777206421,0.519996702671051
371,0.003807827364653349,0.9977170825004578,0.9984046816825867,0.5153491497039795
372,0.003991300240159035,0.9977717399597168,0.9984016418457031,0.5281247496604919
373,0.0038461070507764816,0.9977310299873352,0.998400866985321,0.5293529033660889
374,0.003852616995573044,0.9977931976318359,0.9984703063964844,0.5358898639678955
375,0.0036549989599734545,0.9978199005126953,0.9985252618789673,0.5367077589035034
376,0.003492054296657443,0.997931957244873,0.9985618591308594,0.5417065620422363
377,0.0034366685431450605,0.9979589581489563,0.9986190795898438,0.5598208904266357
378,0.003525273874402046,0.9979037046432495,0.9985550045967102,0.5565938353538513
379,0.0037831724621355534,0.9978863596916199,0.9984901547431946,0.5666152238845825
380,0.004282279871404171,0.9977422952651978,0.9982582330703735,0.579329252243042
381,0.004588451236486435,0.9973157644271851,0.998151421546936,0.5197756886482239
382,0.005234892480075359,0.997482180595398,0.9979942440986633,0.5320425033569336
383,0.005745289381593466,0.9969674944877625,0.9977729916572571,0.4888840317726135
384,0.0047537051141262054,0.9972718954086304,0.9980819821357727,0.46651691198349
385,0.004190734121948481,0.997423529624939,0.9983413815498352,0.5164151191711426
386,0.004015286453068256,0.9975139498710632,0.9983894228935242,0.5130416750907898
387,0.003921913914382458,0.9976996183395386,0.9983497858047485,0.5328571200370789
388,0.0036548678763210773,0.9977678060531616,0.9984802007675171,0.5441850423812866
389,0.003440028754994273,0.9979391098022461,0.9986000061035156,0.5500019788742065
390,0.003428742289543152,0.9978898167610168,0.9985801577568054,0.5569777488708496
391,0.003481521038338542,0.9979958534240723,0.9985710382461548,0.5948387384414673
392,0.0034217964857816696,0.9979232549667358,0.9986114501953125,0.5578456521034241
393,0.003871810156852007,0.9978474378585815,0.9984420537948608,0.5447518825531006
394,0.003685862524434924,0.9978616833686829,0.9985114932060242,0.543776273727417
395,0.003604563418775797,0.9979368448257446,0.9985267519950867,0.5515021085739136
396,0.0032506019342690706,0.9979895353317261,0.9986297488212585,0.5489036440849304
397,0.003278637770563364,0.9980295896530151,0.9986366033554077,0.5731770992279053
398,0.0032614499796181917,0.9980080723762512,0.9986518621444702,0.5796641111373901
399,0.0032443120144307613,0.998077392578125,0.9986854791641235,0.5970965623855591
400,0.00319247180595994,0.9981223940849304,0.9986869692802429,0.6216709613800049
401,0.003325094934552908,0.9980257153511047,0.9986060857772827,0.6198320388793945
402,0.0037196159828454256,0.9979594945907593,0.998504638671875,0.6188445091247559
403,0.0038588731549680233,0.9977521896362305,0.9984207153320312,0.581417977809906
404,0.003912008833140135,0.9978788495063782,0.9984070062637329,0.6029614806175232
405,0.0039240531623363495,0.9977062344551086,0.9984428286552429,0.5866905450820923
406,0.0037814329843968153,0.9978106617927551,0.9984283447265625,0.5756875276565552
407,0.003501780331134796,0.9978970289230347,0.9985687136650085,0.545254111289978
408,0.0033328626304864883,0.9979875683784485,0.9986327886581421,0.5617682933807373
409,0.0032389797270298004,0.9980904459953308,0.9986816644668579,0.6080141067504883
410,0.0031467429362237453,0.9981293678283691,0.9987251162528992,0.6172093152999878
411,0.0030408580787479877,0.9981309175491333,0.9987297058105469,0.6234984397888184
412,0.00308052496984601,0.9981649518013,0.9987190365791321,0.6291106343269348
413,0.003245265455916524,0.9980899691581726,0.9986503720283508,0.6245604753494263
414,0.0031509404070675373,0.9980897903442383,0.9986861944198608,0.6292147636413574
415,0.0031683542765676975,0.9981580972671509,0.9986740350723267,0.6310075521469116
416,0.003155988175421953,0.9981427192687988,0.9986602663993835,0.6458619236946106
417,0.003115240950137377,0.9981313943862915,0.9987114071846008,0.6435533165931702
418,0.0030149384401738644,0.9982212781906128,0.9987754821777344,0.6415212154388428
419,0.0032022944651544094,0.9980937838554382,0.9986740350723267,0.646670937538147
420,0.0033223305363208055,0.9980478286743164,0.9986221194267273,0.6472564935684204
421,0.0030908561311662197,0.9981604814529419,0.9987243413925171,0.6368827819824219
422,0.0029735814314335585,0.998210072517395,0.9987907409667969,0.6578078269958496
423,0.0031953477300703526,0.9981414675712585,0.9986435174942017,0.6663715839385986
424,0.003321530995890498,0.9981180429458618,0.9986594915390015,0.6494414806365967
425,0.003105136100202799,0.9981555938720703,0.9987243413925171,0.6389602422714233
426,0.003296406241133809,0.9980953335762024,0.9986228942871094,0.672585666179657
427,0.003174147102981806,0.9981073141098022,0.9986892938613892,0.6402229070663452
428,0.003179193241521716,0.9980959892272949,0.9986801147460938,0.6263006925582886
429,0.003100630361586809,0.9982032775878906,0.9987556338310242,0.6447691917419434
430,0.0031232009641826153,0.998139500617981,0.9986931085586548,0.6373197436332703
431,0.003280438482761383,0.9980970621109009,0.998639702796936,0.6337625980377197
432,0.0031509287655353546,0.998155415058136,0.9986724853515625,0.6154993772506714
433,0.0032141052652150393,0.9981014132499695,0.9986320734024048,0.6228773593902588
434,0.0034201692324131727,0.9980823397636414,0.9985877871513367,0.6337120532989502
435,0.003615172114223242,0.9979948997497559,0.9985343813896179,0.630964994430542
436,0.004004098940640688,0.9976902008056641,0.9983237981796265,0.6264809966087341
437,0.0035973466001451015,0.9980617761611938,0.9985572695732117,0.652137041091919
438,0.0031841876916587353,0.9980109333992004,0.9987190365791321,0.5952692031860352
439,0.003117516404017806,0.9981318712234497,0.9986931085586548,0.6289362907409668
440,0.002966452855616808,0.9981358647346497,0.9987472295761108,0.633341372013092
441,0.0028956180904060602,0.998247504234314,0.998797595500946,0.6452299952507019
442,0.003055622335523367,0.9981815218925476,0.9987220764160156,0.6562478542327881
443,0.0032074551563709974,0.9981697201728821,0.9986656308174133,0.6625808477401733
444,0.003568669781088829,0.9978839755058289,0.9985359311103821,0.600021481513977
445,0.0032641582656651735,0.9981355667114258,0.9986831545829773,0.6278345584869385
446,0.003457214217633009,0.997996985912323,0.9985641241073608,0.6011295318603516
447,0.0033211037516593933,0.9981228709220886,0.9986335635185242,0.6137407422065735
448,0.003589045722037554,0.9980095624923706,0.9985557794570923,0.611203134059906
449,0.004092100076377392,0.9977113008499146,0.9983100891113281,0.6301978826522827
450,0.0043700640089809895,0.9978258013725281,0.9983047246932983,0.6338585019111633
451,0.0049073523841798306,0.9973313212394714,0.9980209469795227,0.5434134602546692
452,0.005404490511864424,0.9973112940788269,0.9980171322822571,0.5327086448669434
453,0.008058778941631317,0.9963949918746948,0.9973236322402954,0.44738930463790894
454,0.005725226830691099,0.996795654296875,0.9977523684501648,0.42970943450927734
455,0.0063069770112633705,0.9967015981674194,0.997602105140686,0.4473460912704468
456,0.004612255375832319,0.9970669746398926,0.998120129108429,0.40600529313087463
457,0.0038351621478796005,0.997562050819397,0.9984474182128906,0.45575150847435
458,0.0034149526618421078,0.9978954195976257,0.9985870122909546,0.5174300670623779
459,0.003192430827766657,0.9979875683784485,0.9986656308174133,0.5446029901504517
460,0.003122484777122736,0.9980610013008118,0.9987167119979858,0.5730280876159668
461,0.003025653539225459,0.9981403350830078,0.9987289309501648,0.5912753939628601
462,0.002999603282660246,0.9981352686882019,0.9987426996231079,0.5858548879623413
463,0.0030454969964921474,0.9981803894042969,0.998731255531311,0.6080973744392395
464,0.003056364133954048,0.9981280565261841,0.9987556338310242,0.5900077819824219
465,0.003005681559443474,0.9982022047042847,0.9987251162528992,0.6066803932189941
466,0.0029972647316753864,0.9981748461723328,0.9987289309501648,0.6143410205841064
467,0.0028112302534282207,0.9982813596725464,0.9988067746162415,0.6357786059379578
468,0.002893150318413973,0.9982433319091797,0.9987869262695312,0.6336223483085632
469,0.0028320273850113153,0.9983162879943848,0.9988418817520142,0.6426711082458496
470,0.0028508836403489113,0.9982995986938477,0.998822808265686,0.6477116942405701
471,0.0027765226550400257,0.9982941746711731,0.9988120794296265,0.6443582773208618
472,0.002734373789280653,0.9983358383178711,0.9988517761230469,0.652618944644928
473,0.0029008258134126663,0.9982770085334778,0.9987571835517883,0.6527665853500366
474,0.002837063279002905,0.9982921481132507,0.9988006353378296,0.6539815664291382
475,0.0029358514584600925,0.9982721209526062,0.998766303062439,0.6799029111862183
476,0.0030318088829517365,0.9982285499572754,0.9987258911132812,0.6601789593696594
477,0.003392387181520462,0.9981291890144348,0.9986473321914673,0.6414334177970886
478,0.0030890849884599447,0.9981831312179565,0.9987465143203735,0.6125925183296204
479,0.0032062772661447525,0.9981186985969543,0.9986633062362671,0.6071826219558716
480,0.0028648595325648785,0.9982922673225403,0.9988105893135071,0.6233325600624084
481,0.0029583123978227377,0.9982166290283203,0.9987319707870483,0.6364653706550598
482,0.0027083144523203373,0.9983242750167847,0.9988471865653992,0.6539074182510376
483,0.0027558309957385063,0.9983641505241394,0.9988441467285156,0.6652256846427917
484,0.002713045570999384,0.9983518719673157,0.9988594055175781,0.6626358032226562
485,0.0029131383635103703,0.9982584714889526,0.9987594485282898,0.6644718647003174
486,0.0031009619124233723,0.9982905387878418,0.9987220764160156,0.68425053358078
487,0.0029054880142211914,0.9982306361198425,0.9987823367118835,0.6633481979370117
488,0.002914066892117262,0.9983057975769043,0.998809814453125,0.67978835105896
489,0.002742648357525468,0.9982797503471375,0.9988540410995483,0.6485651731491089
490,0.0026935699861496687,0.9983649253845215,0.998883068561554,0.6487777233123779
491,0.002659000689163804,0.9984074831008911,0.998919665813446,0.67534339427948
492,0.0026805787347257137,0.9983620643615723,0.9988822937011719,0.6764180660247803
493,0.0025422824546694756,0.9984550476074219,0.9989242553710938,0.7002156972885132
494,0.0026637741830199957,0.9984124302864075,0.9988807439804077,0.6992818117141724
495,0.002830096520483494,0.9983898997306824,0.9988425970077515,0.7049521207809448
496,0.002809617668390274,0.9983528256416321,0.9988037347793579,0.6955044865608215
497,0.0033730268478393555,0.9981721043586731,0.9986435174942017,0.6837006211280823
498,0.0035269800573587418,0.9980661273002625,0.9985504150390625,0.6716997623443604
499,0.008086688816547394,0.9971356391906738,0.997728705406189,0.6230082511901855
500,0.008481960743665695,0.9958861470222473,0.9969993829727173,0.4908411502838135
501,0.015988152474164963,0.9918826818466187,0.9941131472587585,0.4660215377807617
502,0.02046959660947323,0.9935615658760071,0.9947754144668579,0.35036128759384155
503,0.018233396112918854,0.991006076335907,0.9941787719726562,0.25876039266586304
504,0.01656937040388584,0.9911798238754272,0.9945526123046875,0.28976139426231384
505,0.012600503861904144,0.9939266443252563,0.9958732724189758,0.35546132922172546
506,0.009388869628310204,0.9947851300239563,0.9968253970146179,0.3111681640148163
507,0.007295680232346058,0.9956116676330566,0.9974304437637329,0.2661491334438324
508,0.00560607248917222,0.9965893626213074,0.9979820251464844,0.30431464314460754
509,0.004963607527315617,0.9970391988754272,0.9980491399765015,0.33119839429855347
510,0.004509741440415382,0.9973565340042114,0.9982490539550781,0.3577537536621094
511,0.0041387141682207584,0.9973694682121277,0.998333752155304,0.36387139558792114
512,0.003894601482897997,0.9977143406867981,0.9984657168388367,0.40771037340164185
513,0.003595640417188406,0.997775673866272,0.9985275268554688,0.4399147629737854
514,0.0035955184139311314,0.9978753924369812,0.9984954595565796,0.47616487741470337
515,0.003411882324144244,0.9979192614555359,0.9986221194267273,0.4631843566894531
516,0.0032673452515155077,0.9980021715164185,0.9986404180526733,0.482738196849823
517,0.003108266042545438,0.9980452656745911,0.99871826171875,0.49520808458328247
518,0.003018036251887679,0.9981412887573242,0.9987648129463196,0.5281092524528503
519,0.0030599460005760193,0.9981582760810852,0.9987213015556335,0.5436021685600281
520,0.0030148043297231197,0.9981733560562134,0.9987571835517883,0.5504153370857239
521,0.0029751770198345184,0.9982187151908875,0.9987564086914062,0.5653049945831299
522,0.0029553130734711885,0.9981865882873535,0.9987434148788452,0.5633636116981506
523,0.0028495353180915117,0.9982333183288574,0.9988212585449219,0.5674178600311279
524,0.0029601159039884806,0.9982446432113647,0.9987586736679077,0.5883387327194214
525,0.0029652100056409836,0.9982261657714844,0.9987579584121704,0.5866225957870483
526,0.0028820892330259085,0.9982150793075562,0.9987838864326477,0.5719507932662964
527,0.0028039133176207542,0.9983242750167847,0.9988479614257812,0.5968377590179443
528,0.002799846464768052,0.9983137249946594,0.998822808265686,0.5954500436782837
529,0.0027603500057011843,0.9983322024345398,0.998852550983429,0.6056145429611206
530,0.0028154179453849792,0.9982765316963196,0.998809814453125,0.6028449535369873
531,0.002757337177172303,0.99834805727005,0.9988632202148438,0.6225125789642334
532,0.0027844037394970655,0.9983223676681519,0.998828113079071,0.6109259128570557
533,0.0027230014093220234,0.9983667135238647,0.9988563656806946,0.6320847272872925
534,0.002858453895896673,0.9983029365539551,0.998792290687561,0.6218721866607666
535,0.00339303957298398,0.9981886148452759,0.9986168146133423,0.6319876909255981
536,0.0043169050477445126,0.997780978679657,0.998308539390564,0.5459940433502197
537,0.006653835531324148,0.9967350959777832,0.9975296258926392,0.49739769101142883
538,0.0076990812085568905,0.9967145919799805,0.9973182678222656,0.47196775674819946
539,0.0057255858555436134,0.9967669248580933,0.997754693031311,0.43839776515960693
540,0.004952567629516125,0.9972792863845825,0.9981757998466492,0.407489538192749
541,0.004788439255207777,0.9969956278800964,0.9981521368026733,0.37267959117889404
542,0.004522758536040783,0.9975261688232422,0.998156726360321,0.4312747120857239
543,0.004255909938365221,0.9973753094673157,0.9982093572616577,0.44663864374160767
544,0.003906711004674435,0.9977872967720032,0.9983924627304077,0.4890413284301758
545,0.003330289153382182,0.9978276491165161,0.998644232749939,0.47549742460250854
546,0.0031001551542431116,0.9980579614639282,0.99871826171875,0.5210912823677063
547,0.002965315245091915,0.9981657862663269,0.9987846612930298,0.5598535537719727
548,0.002766462042927742,0.9982582330703735,0.9988334774971008,0.5692881345748901
549,0.002771595027297735,0.9983066320419312,0.9988441467285156,0.5850544571876526
550,0.0027190265245735645,0.9983251690864563,0.9988807439804077,0.589063823223114
551,0.0026421344373375177,0.9983617067337036,0.9989166259765625,0.6074250936508179
552,0.0026335320435464382,0.9983705282211304,0.9988632202148438,0.6204254627227783
553,0.002617867663502693,0.9984130859375,0.9989258050918579,0.6334208250045776
554,0.002634075004607439,0.9984100461006165,0.9988929629325867,0.6379786729812622
555,0.0025615650229156017,0.9984143972396851,0.9989166259765625,0.6372150182723999
556,0.0025771078653633595,0.9984312057495117,0.9989227056503296,0.6473085880279541
557,0.0025660605169832706,0.998466968536377,0.9989181756973267,0.6638648509979248
558,0.0026375879533588886,0.9984093904495239,0.9989097714424133,0.6483240127563477
559,0.0026630824431777,0.9984323382377625,0.9988723993301392,0.6673425436019897
560,0.002772253705188632,0.9983499646186829,0.9988449215888977,0.6464568972587585
561,0.002900599967688322,0.9983550906181335,0.9987510442733765,0.6519981622695923
562,0.003022429533302784,0.9982698559761047,0.9987602233886719,0.6283613443374634
563,0.002916204510256648,0.9983547925949097,0.9988082647323608,0.6484901309013367
564,0.002706792438402772,0.998312771320343,0.9988510012626648,0.6055855751037598
565,0.002647179877385497,0.9984051585197449,0.9988845586776733,0.6216952800750732
566,0.0025387878995388746,0.9984241724014282,0.9989234805107117,0.6306437253952026
567,0.002528518671169877,0.9984732866287231,0.9989258050918579,0.6609843969345093
568,0.0025725895538926125,0.9984117746353149,0.9989097714424133,0.6452071666717529
569,0.002500195289030671,0.9984857439994812,0.9989517331123352,0.6683571338653564
570,0.002449702238664031,0.9985108375549316,0.9989646673202515,0.6725379228591919
571,0.0024458139669150114,0.9985232353210449,0.9989776611328125,0.6729633808135986
572,0.0024479753337800503,0.9985194206237793,0.9990013241767883,0.672791063785553
573,0.002423932310193777,0.9985328912734985,0.9989852905273438,0.6789577603340149
574,0.002508637961000204,0.9984882473945618,0.9989479184150696,0.6742757558822632
575,0.00266315508633852,0.9984691739082336,0.9988762140274048,0.6919177770614624
576,0.0025999757926911116,0.9984315633773804,0.9989112615585327,0.6634379029273987
577,0.0029039212968200445,0.9983862042427063,0.9987785220146179,0.678048849105835
578,0.00340735400095582,0.9981663823127747,0.9986076354980469,0.6427556276321411
579,0.0031571444123983383,0.9982452392578125,0.9986816644668579,0.6548919677734375
580,0.0026863401290029287,0.9983134269714355,0.9988845586776733,0.6197831630706787
581,0.0026152508798986673,0.9984291791915894,0.998914361000061,0.6461061835289001
582,0.002454924862831831,0.9984690546989441,0.9989708065986633,0.6539890766143799
583,0.002385097788646817,0.9985159635543823,0.9989654421806335,0.6789203882217407
584,0.0024596129078418016,0.9985147714614868,0.9989921450614929,0.6853843927383423
585,0.002391140442341566,0.9985281825065613,0.9989776611328125,0.6847807168960571
586,0.0024501935113221407,0.9985373616218567,0.9989425539970398,0.6844170689582825
587,0.0024890515487641096,0.9984810948371887,0.998944103717804,0.6753807067871094
588,0.00245412508957088,0.9985310435295105,0.9989601373672485,0.6944425702095032
589,0.002389804692938924,0.9985297918319702,0.9989730715751648,0.6869626641273499
590,0.002332435455173254,0.9985790252685547,0.9990119934082031,0.6966807246208191
591,0.002443914068862796,0.998548150062561,0.998944103717804,0.6964027881622314
592,0.0023165044840425253,0.9985803365707397,0.9989891052246094,0.6986510753631592
593,0.0023724795319139957,0.9985677599906921,0.999010443687439,0.706820547580719
594,0.0024469001218676567,0.9985321164131165,0.9989433288574219,0.7136949896812439
595,0.0024285351391881704,0.9985470771789551,0.998944878578186,0.7055279016494751
596,0.003030822379514575,0.9984064102172852,0.9988075494766235,0.6767897605895996
597,0.0028837670106440783,0.9983490109443665,0.9987732172012329,0.6542040705680847
598,0.002741249045357108,0.9983364939689636,0.9988449215888977,0.650185227394104
599,0.002549039665609598,0.9984701871871948,0.9989174008369446,0.682925283908844
600,0.0024196025915443897,0.9984963536262512,0.9989578127861023,0.6628150343894958
601,0.002459379378706217,0.9985305666923523,0.9989517331123352,0.6882426738739014
602,0.002412205096334219,0.9985189437866211,0.9989539980888367,0.6640487909317017
603,0.002445900347083807,0.9985257983207703,0.9989364743232727,0.6816755533218384
604,0.0024673754815012217,0.9985020756721497,0.9989410638809204,0.6893354654312134
605,0.0025747851468622684,0.9985084533691406,0.9989097714424133,0.6962898969650269
606,0.002467087237164378,0.9985135197639465,0.9989547729492188,0.677920937538147
607,0.002418287331238389,0.9985416531562805,0.9989860653877258,0.6989666819572449
608,0.0023958017118275166,0.9985469579696655,0.9989761114120483,0.695574164390564
609,0.002349243964999914,0.9985761642456055,0.9989784359931946,0.7103545665740967
610,0.0023948349989950657,0.9985383152961731,0.9989700317382812,0.7071874141693115
611,0.002360957209020853,0.9985777735710144,0.9989951848983765,0.709807276725769
612,0.002398016396909952,0.9985779523849487,0.9989792108535767,0.7110674381256104
613,0.002230788115411997,0.9986273646354675,0.9990485906600952,0.7117059230804443
614,0.002207574900239706,0.9986299276351929,0.999066174030304,0.7166786193847656
615,0.0022348470520228148,0.9986414909362793,0.9990562200546265,0.7342371940612793
616,0.002247655764222145,0.9986504316329956,0.9990547299385071,0.7312725782394409
617,0.0021989108063280582,0.998648464679718,0.9990631341934204,0.7152411341667175
618,0.002316577360033989,0.9986127614974976,0.999005138874054,0.7204972505569458
619,0.002396495547145605,0.9985916018486023,0.998979926109314,0.7182742357254028
620,0.002338219666853547,0.9986212849617004,0.9989845156669617,0.7374435663223267
621,0.002259612549096346,0.9986201524734497,0.9990249872207642,0.7132786512374878
622,0.002361761871725321,0.9985830187797546,0.9990127682685852,0.7116628885269165
623,0.0025041198823601007,0.9985452890396118,0.9989280700683594,0.7419489622116089
624,0.0024994313716888428,0.9985372424125671,0.9989303350448608,0.7153412103652954
625,0.0024153473787009716,0.9985746145248413,0.9989700317382812,0.713056206703186
626,0.0023921646643429995,0.9985538721084595,0.9989525079727173,0.7228526473045349
627,0.0022377881687134504,0.9986339807510376,0.9990569949150085,0.7307008504867554
628,0.002399065066128969,0.9985523223876953,0.9990097284317017,0.7113026976585388
629,0.002453957451507449,0.9985615015029907,0.9989578127861023,0.7320772409439087
630,0.0024002324789762497,0.9985594749450684,0.9989830255508423,0.7266233563423157
631,0.0023108739405870438,0.9985772967338562,0.9990043640136719,0.7112644910812378
632,0.002347296569496393,0.9986072778701782,0.9990127682685852,0.7301663160324097
633,0.0023335700388997793,0.9985863566398621,0.9989975094795227,0.7339931726455688
634,0.0023857210762798786,0.9985706210136414,0.9989921450614929,0.7115207314491272
635,0.0022584835533052683,0.998627781867981,0.9990180730819702,0.7174144983291626
636,0.0021332569885998964,0.9986734390258789,0.9990707635879517,0.7375597357749939
637,0.00224035931751132,0.9986540675163269,0.9990135431289673,0.7534639835357666
638,0.002142398152500391,0.9986894726753235,0.999066174030304,0.7513172626495361
639,0.0021004085429012775,0.9987074136734009,0.9990981817245483,0.753882646560669
640,0.0021464654710143805,0.9987033605575562,0.9990676641464233,0.7659050226211548
641,0.0021037240512669086,0.9987163543701172,0.9991096258163452,0.7767027616500854
642,0.002127563115209341,0.9986890554428101,0.9990707635879517,0.7627332210540771
643,0.0022138715721666813,0.9986718893051147,0.9990318417549133,0.7618192434310913
644,0.002371910959482193,0.998633861541748,0.9989684820175171,0.7631145119667053
645,0.0024841497652232647,0.9985427856445312,0.9989555478096008,0.7379955053329468
646,0.0027536414563655853,0.9984552264213562,0.9988540410995483,0.7390695810317993
647,0.0027279865462332964,0.9984394907951355,0.9988723993301392,0.7310999631881714
648,0.00251058884896338,0.9985178709030151,0.9989074468612671,0.7172297239303589
649,0.0022465367801487446,0.9985891580581665,0.9990440607070923,0.7166049480438232
650,0.002192785032093525,0.9986153841018677,0.9990310668945312,0.7219455242156982
651,0.0022609722800552845,0.9986326098442078,0.9990272521972656,0.741559624671936
652,0.0022062582429498434,0.9986503720283508,0.9990638494491577,0.7411568760871887
653,0.0021974060218781233,0.9986687898635864,0.9990593194961548,0.7575100660324097
654,0.0022302609868347645,0.9986534118652344,0.9990600347518921,0.7436402440071106
655,0.0021896674297749996,0.99867182970047,0.9990471005439758,0.7590094804763794
656,0.0024953072424978018,0.9985755085945129,0.998950183391571,0.7516688704490662
657,0.002438673283904791,0.9985722303390503,0.9989585876464844,0.7392309904098511
658,0.0028019151650369167,0.9983898997306824,0.9988029599189758,0.6921039819717407
659,0.0023398306220769882,0.9985859990119934,0.998980700969696,0.7026597261428833
660,0.0024411436170339584,0.998554527759552,0.9989509582519531,0.7105724811553955
661,0.0021736312191933393,0.9986472129821777,0.9990585446357727,0.7213788032531738
662,0.0021949755027890205,0.9986464381217957,0.9990730285644531,0.722531795501709
663,0.002150886692106724,0.9986507296562195,0.999053955078125,0.7261748313903809
664,0.0021757567301392555,0.9987016916275024,0.9990509152412415,0.7360059022903442
665,0.0020915560889989138,0.9986991882324219,0.9991043210029602,0.7332292795181274
666,0.0020334257278591394,0.9987354278564453,0.999127209186554,0.7424905300140381
667,0.0020631293300539255,0.9987419247627258,0.9991165399551392,0.7548447847366333
668,0.002029582392424345,0.998746395111084,0.9991394281387329,0.7506542205810547
669,0.002029063645750284,0.9987514615058899,0.9991432428359985,0.7652733325958252
670,0.002100831363350153,0.9987371563911438,0.999072253704071,0.7819325923919678
671,0.002134178299456835,0.99872887134552,0.999097466468811,0.7709236145019531
672,0.002138508716598153,0.9987316131591797,0.9990745782852173,0.7785263061523438
673,0.00212203711271286,0.9987003207206726,0.9990936517715454,0.7526768445968628
674,0.0022170688025653362,0.9986705780029297,0.9990531802177429,0.7639939785003662
675,0.0023986217565834522,0.998622715473175,0.9989738464355469,0.7605897188186646
676,0.002714811824262142,0.9985107183456421,0.9988921880722046,0.7250310182571411
